order_id,item_id,product_id,seller_id,shipping_limit_timestamp,price,freight_value
02a98752595ee9d94c570ad3e18055b4,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-08-06 13:04:18,68.9,11.5
02c9b2b746777e4dadcf72941e5a010d,1,294d41c2e68c3452a16c269c5a969537,17e34d8224d27a541263c4c64b11a56b,2017-04-28 18:22:15,194.99,23.29
02dade411839b1c334363dc9058e1124,1,5cde85235c4ae7747e9b48de95178a14,17e34d8224d27a541263c4c64b11a56b,2017-09-25 18:50:13,218.36,13.03
02e4a3c7ec652c4ab1077763215580cf,1,ca36223e14b83df526098afff99de992,8f2ce03f928b567e3d56181ae20ae952,2018-03-26 03:10:41,19.0,8.88
02e4a3c7ec652c4ab1077763215580cf,2,ca36223e14b83df526098afff99de992,8f2ce03f928b567e3d56181ae20ae952,2018-03-26 03:10:41,19.0,8.88
02e7b3980e9984556bb3a764306f3e31,1,6fd3f7378cd65325e10cb21733778416,870d0118f7a9d85960f29ad89d5d989a,2018-03-22 11:27:57,89.9,23.56
03054d8a8eefc2981cfad06f58e27979,1,3e31fd1419cc4cd6adad1925e72e3a03,48436dade18ac8b2bce089ec2a041202,2017-10-09 10:35:11,58.9,15.16
03518b1ed227311405c355ccbda81a80,1,ee6540b34ea60c885c775fa9b52e81e3,17e34d8224d27a541263c4c64b11a56b,2017-08-01 09:55:21,62.34,15.19
0354fc44bfc5b7a6d382427c6046f5e1,1,4cb922d064b9a86b25b900350108771e,3078096983cf766a32a06257648502d1,2018-02-01 09:34:23,89.99,13.65
036d29511908c7b10872e1e72fd0681b,1,eb0db7338f21fb5467875d41aaebe7b3,11eac105f3f90a9b87b19c89d91e24f3,2017-06-06 21:30:14,138.0,21.46
0373227125997244e6f59bd76e717abf,1,7134464bd4e33be7a2604345a4c0ccf4,c3aad7dc65449ae90a5e9c3c6c1e78e0,2018-08-16 15:35:20,90.0,17.76
039330ccdc3eeb07d44541457391fcae,1,22a0a4cfaf39559db703230823bdc13a,4170f6a9367e6b5d6401d03ce6d54569,2017-10-30 03:49:21,139.0,17.41
039330ccdc3eeb07d44541457391fcae,2,22a0a4cfaf39559db703230823bdc13a,4170f6a9367e6b5d6401d03ce6d54569,2017-10-30 03:49:21,139.0,17.41
039f61edec89c6f0edf8dd1a0bdea1fe,1,ecaaaccb5eb3102553f001d62db6389e,17e34d8224d27a541263c4c64b11a56b,2017-11-30 19:59:31,288.92,27.3
03a038679f94b33ae1fe8503c4e30203,1,fdc7f0715c1b1ee11b31922f0b23c0b4,3078096983cf766a32a06257648502d1,2017-11-23 20:31:23,28.69,12.69
03a0b96d81d76a3214b7b49ec31e6eb7,1,00fefaf41156bb4b0d850fb27da97897,9b013e03b2ab786505a1d3b5c0756754,2018-06-19 02:31:14,13.49,18.23
03b769c4844b71608c388fcf6f4287d4,1,72172e982e8b92155069e4201c92c0bb,9b013e03b2ab786505a1d3b5c0756754,2017-11-24 20:31:20,36.49,9.27
03b93d42401e436cb00a2dd82a3975f7,1,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,2017-07-04 17:10:14,34.9,16.6
03cd43eb7c373b23a0b55c1c8f76c861,1,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,2018-07-02 10:31:10,132.2,19.03
03dec253b6e471bd5b0653cc53b79e95,1,f83c9874b5b5044ea58fef1be68c1ea8,2e90cb1677d35cfe24eef47d441b7c87,2017-07-03 11:05:43,132.7,25.68
03dffd456132253d009d20fc4a228c9b,1,3ecb405a579723d0b1b5161dd32daf28,b64d51f0435e884e8de603b1655155ae,2018-07-25 11:23:31,12.99,7.39
03ea231452f07988edc699573fb971d7,1,c94d19d021d4a8fbae5a45f904aeea90,701938c450705b8ae65fc923b70f35c7,2017-04-18 22:15:20,103.97,24.01
03ea231452f07988edc699573fb971d7,2,c94d19d021d4a8fbae5a45f904aeea90,701938c450705b8ae65fc923b70f35c7,2017-04-18 22:15:20,103.97,24.01
03f8a04136edb44e749e0c70e8793caa,1,20f160a9cf2e856ee5eba259e9ae33f9,17e34d8224d27a541263c4c64b11a56b,2017-06-20 10:50:16,167.92,12.68
040ffb806b943aa19e0b176e7746b2b7,1,2f9c0e14be2e1e641c76a4d0b3032043,cbf09e831b0c11f6f23ffb51004db972,2018-08-03 16:44:19,519.0,37.69
0420da8d50a3784011290a782f25a8a8,1,5ca739ddd646d1ba53cca4e3c099a953,406822777a0b9eb5c50e442dd4cd3ec5,2018-08-13 17:35:18,59.9,14.73
0470834755105bf0bb1c3062a73f1d99,1,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,2017-07-24 02:10:52,34.9,16.6
047d4038afddd0dbca117fce7d5019d0,1,196616257eff8bc851dc4fc041cbbbe9,701938c450705b8ae65fc923b70f35c7,2018-01-09 19:29:25,109.97,61.51
0489c7b710f3ebccafbd087c3c53bc2d,1,68120d970296eb097cc07cbfce29475b,42bde9fef835393bb8a8849cb6b7f245,2017-10-18 03:21:05,69.0,12.61
048d1e40afa8d75641833ebbb74f85b7,1,416d75e3094f3393b778fd40d52b6089,4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-12-12 03:31:06,169.9,14.21
04da77eda115c14a16e28e6d0bcdf33f,1,49196a215bd6514843cebf65ebbe52c0,17e34d8224d27a541263c4c64b11a56b,2017-10-06 08:56:25,206.67,13.79
05580ea6005bac590a3f143473c9b296,1,7724696de32f44179514a643987d416d,8f2ce03f928b567e3d56181ae20ae952,2017-11-29 22:33:48,189.9,21.82
055e121a8cefa5494be46fea4bd4f3ab,1,0db04bfc9ca0d0dc2c530e7f2d023160,870d0118f7a9d85960f29ad89d5d989a,2017-05-31 13:10:17,34.9,25.19
0560378d48b9de8b969d8f5601e3767e,1,9fe0fae81aacd72bbec601b9ceb9c25e,17e34d8224d27a541263c4c64b11a56b,2017-09-27 08:44:30,10.22,11.85
05c32a488871489caad8b008dc77b890,1,b4e319cb48642fd748a387fb88c31c35,42bde9fef835393bb8a8849cb6b7f245,2017-08-01 03:50:25,499.0,25.81
05cb67bde9e73ef4ed72519d1497e006,1,e0a36dd15c245dbe1a52080fd6d048b2,4aba391bc3b88717ce08eb11e44937b2,2017-03-24 09:54:19,289.0,19.45
0606be58306f48924f5b44a39cfab9ec,1,98e5d3ce2fa01b7829c3e1b1ae40646a,17e34d8224d27a541263c4c64b11a56b,2018-06-18 20:34:31,15.0,37.04
067410a773ded180052ac522f139ab41,1,72172e982e8b92155069e4201c92c0bb,9b013e03b2ab786505a1d3b5c0756754,2018-01-11 02:08:30,35.49,11.85
067f9d27ecdd6f2af735e17be1b064ea,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-03-01 14:28:07,97.9,16.94
0686d4f89fdf2b3625aa705b7ed7ac95,1,03e4e6709b7d6415746769c0bc3e9131,406822777a0b9eb5c50e442dd4cd3ec5,2018-03-22 10:55:24,59.9,14.51
06ab29b4849c4417bdac17b1e8a6e482,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-01-15 09:32:27,97.9,11.89
0796436a57062ff1b4a95616fdf3f2fa,1,ea5774e69135147e6f0e1eb593d9b105,3d2531eccfbde1d7c8db7a3a12fb267a,2018-08-24 12:50:18,349.9,17.55
079ad290e98bc46b5d7e0ce9fc15af1b,1,03e4e6709b7d6415746769c0bc3e9131,406822777a0b9eb5c50e442dd4cd3ec5,2018-04-10 21:09:16,54.9,22.96
07fff3bc2afa0d164257d4f64c4c5116,1,42d8844b80341e62fc38c51541ff4f26,8f2ce03f928b567e3d56181ae20ae952,2018-05-07 06:13:36,99.9,21.78
084420ecc28fd09f04b4d0c5fa9929e1,1,5de871daae99423d3fcb04edcb6dd1aa,17e34d8224d27a541263c4c64b11a56b,2017-05-29 14:03:21,219.99,17.98
08869d221628341d81a9dd18a07f625a,1,0983cd4a5cabf1099659ce461511963c,3d2531eccfbde1d7c8db7a3a12fb267a,2018-05-16 19:35:27,99.99,14.78
08d19d4c103470970b2f830e48e2d3a2,1,557d306a56fe0848efbea81dafc78006,c35affa65afd250151285c5917fc1c8a,2017-12-13 15:30:57,499.99,58.78
08f982d8b8d8de12b00d35edefe5d26a,1,72031b4bf33aa4f09c67e884dea3873c,17e34d8224d27a541263c4c64b11a56b,2017-11-13 04:25:59,180.3,27.8
08ff2ba0393c3492409f044754015f74,1,8fa67e5cb309b9cd7b4438e15948bdb2,9b013e03b2ab786505a1d3b5c0756754,2018-05-04 10:55:19,11.0,7.87
090353bbd0b20f65c374b389aa15dcf4,1,77c0d362526797bf132aaf564b1e436d,17e34d8224d27a541263c4c64b11a56b,2018-08-01 02:50:16,97.5,23.48
0921c97280957af14f02d430cac48a5c,1,ae708dce075c96f220a0ad5adb2dc984,180c3376aff0e43dd5788709df48a843,2017-10-04 02:49:35,109.0,21.56
09224348db675e0c2a00ebe2bd9599db,2,d17fe0484ccf901623bfbcae6ab4aac8,2e90cb1677d35cfe24eef47d441b7c87,2017-07-19 22:35:27,14.8,4.09
0927272c1caea73a32570e9de18c2bb7,1,16679d68bdbed3fb97af806424d7f2b7,9b013e03b2ab786505a1d3b5c0756754,2018-06-05 13:54:44,29.0,7.87
0927272c1caea73a32570e9de18c2bb7,2,16679d68bdbed3fb97af806424d7f2b7,9b013e03b2ab786505a1d3b5c0756754,2018-06-05 13:54:44,29.0,7.87
09545768adc993877dfa9a4024b360c2,1,46d6fa3170df63d5372aa59928ba33dd,8f2ce03f928b567e3d56181ae20ae952,2018-01-18 12:13:29,99.9,13.25
097255cccb9ac174d481479fae72556d,1,291c4eedfc6f236325724d88bb03101e,596849622429351f47b32e6cae1055ff,2018-07-04 03:30:51,189.9,8.59
09f08a5ef3dbd9a7c895c647f30bb059,1,48eac3eaf2e50b5f37248cf116476a06,8f2ce03f928b567e3d56181ae20ae952,2018-01-30 15:07:40,99.9,13.25
09fc554c8d37d678a6c182c5592ea881,1,787049a00ace087394d4183387405ee1,9d5604a1f112324ad6b2aa552122e0fb,2018-04-20 09:53:03,39.0,23.28
09fe7a287eced3280bbc1ca7759c4c25,1,c50ca07e9e4db9ea5011f06802c0aea0,9b013e03b2ab786505a1d3b5c0756754,2018-06-25 20:16:16,15.49,7.87
0a020ef040e4b3065551bb31e0aca1cd,1,9d6a788ceee3a2c4ef57a459d5a202eb,0b18d63d0cd1d723567903fd34a07df2,2017-09-11 13:30:13,239.9,46.14
0a0cda0a8f1fac8330c16b7a8b38bfb8,1,ae9618492353b838afaf28bc414be248,870d0118f7a9d85960f29ad89d5d989a,2018-03-13 18:10:17,113.9,19.77
0a3bc687e8cb91f08d67838494a0e396,1,03e4e6709b7d6415746769c0bc3e9131,406822777a0b9eb5c50e442dd4cd3ec5,2018-03-20 11:15:40,59.9,23.0
0a6941f89f53dc1f622f877b23601ed7,1,75b317dc3a4d186a05953668cb82ec66,b64d51f0435e884e8de603b1655155ae,2018-06-11 10:55:20,20.4,2.46
0a8724bf3ecd49bce712851bbbecaf35,1,48698ba0cfe847b41430fa00081b5619,5962468f885ea01a1b6a97a218797b0a,2017-10-27 00:35:26,39.0,14.1
0ac37dcbb2a733a4d81866a91ff65965,1,4deb009c36a910076a023947a7929201,17e34d8224d27a541263c4c64b11a56b,2018-07-10 23:10:12,52.88,18.47
0b1e280f28b576497838ec7684444971,1,1cc5f038fa8645580602fb2423d3a50a,17e34d8224d27a541263c4c64b11a56b,2017-10-18 09:56:22,105.43,9.48
0b2a43ec15f983f589ecd097455b283d,1,88f723b1cc87199862c31b071276b0f5,4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-04-10 05:50:45,224.99,15.74
0b3d6a94ff1d643af663f55ca8418520,1,006baa9a5b8f95895f15273a35bc2664,8f2ce03f928b567e3d56181ae20ae952,2017-12-20 08:35:29,99.9,21.19
0b704d9bda1b350e1350d64af21b3411,1,4b2772e2e34787603725226af352e466,a64e44665225d19dfc0277eeeaaccc57,2018-06-28 15:20:55,168.5,13.84
0b895f68e42306770949736e0210d0cb,1,d99526b1e4fa5f57b8bde34a7337b5ee,9b013e03b2ab786505a1d3b5c0756754,2018-06-15 15:30:48,58.0,7.87
0b9ac892eece5e74725c3699a0eec646,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-02-01 02:41:22,97.9,16.94
0b9bb234d95f41600497d59b42087c39,1,5b75bff143600c85dd1fe69b7055982b,8090490573c6c0aa343a7231ebcb8c86,2018-08-17 03:15:35,199.08,20.3
0ba2df57baacde1f6f36148963a494d7,1,c40115486002b7890dc20f64f849accf,dace965ca58120f92f8d742a9fa1864b,2018-04-12 23:48:45,169.0,15.27
0babf33efe3b411528d29e03b76acc5d,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-02-05 19:54:00,97.9,16.94
0bf01f26ad0f401b182bd0491ee79d34,1,8373c62235f446ffaae956121a992bf0,f00e21b1e91a79653163b7fd8f293ff1,2017-05-16 13:55:23,82.9,15.79
0bf144db6ca7ef970a25b6a720947622,1,ffb2e8c1ddc7c3e590d2bc4c91de53e1,39d61be7a92eb77b7da367bd4845bc0e,2018-06-06 16:51:39,48.99,19.32
0bf144db6ca7ef970a25b6a720947622,2,479d5974c7824b584a62c88885c957b4,39d61be7a92eb77b7da367bd4845bc0e,2018-06-06 16:51:39,48.99,19.32
0c325ea6925de749e1420be0cf43587c,1,3a135477bf41350a0b1d8afdf616d446,48436dade18ac8b2bce089ec2a041202,2017-07-06 15:43:50,139.9,16.74
0c5c7803f731287953ed066d8b599372,1,a35c14eaa384acf7aabbbec3bd76fae6,0bae85eb84b9fb3bd773911e89288d54,2018-01-05 10:33:03,43.98,17.6
0c65eb5a1415db7a20dfc869c9277e7a,1,9388e84da6051e85eb86fc653c3aa64f,cce6ab8d1682639fe45ab70234f1665f,2017-09-04 12:06:16,40.0,17.6
0c7eb5879f5e105bea55f6edcc70659c,1,87716aafd7c6269cddb3403f85e4102e,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-07-03 02:15:42,43.9,9.06
0c88a53b9198ad46968371a374433183,1,729e4dedfa3ed50a3fd4898b6f11c715,3c487ae8f8d7542beff5788e2e0aea83,2017-10-19 11:56:17,389.9,36.53
0c89556cf6859f7e4b104f2883aa1b97,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-26 10:15:17,38.0,12.93
0c89556cf6859f7e4b104f2883aa1b97,2,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-26 10:15:17,38.0,12.93
0c91b697f968a592811f9300675c6138,1,ee15827f0aa0a837f8edc88de60b7850,9d5604a1f112324ad6b2aa552122e0fb,2018-03-27 15:15:50,10.5,18.23
0c91b697f968a592811f9300675c6138,2,ee15827f0aa0a837f8edc88de60b7850,9d5604a1f112324ad6b2aa552122e0fb,2018-03-27 15:15:50,10.5,18.23
0c92ac263657a43f18927cc6392e3816,1,f977e786f6d634205ef1564541706011,c8771b1a10bb99bb34d3c459c5cffb53,2017-06-05 16:25:17,64.9,31.2
0cb25b24a27e27dd18273360995e99f4,1,727a46f0b58a9ef165af9f7ebcfebfa9,9b013e03b2ab786505a1d3b5c0756754,2018-07-27 16:00:12,19.9,7.4
0cd41d4323d14560d7b92ef270ec6a2a,1,ba141ee1157c8499edebf350c898084b,aae5e7b457a3c72ee230a47d98fceda5,2018-04-26 18:11:41,109.0,18.64
0cddb9a478d70a5651d1d36838974686,1,bd5556852920e0d5ebb6044894391ca6,9b013e03b2ab786505a1d3b5c0756754,2017-12-01 13:57:25,37.49,15.1
0cf94dad2e99f0fb2c10e52d62c4e560,1,16048247166ec654c76c845f308c85f5,17e34d8224d27a541263c4c64b11a56b,2018-08-24 12:50:35,114.08,13.46
0d0e88a418636d40ea780339701db49c,1,c281cd6ab8544581722062ab2bc7a217,8f2ce03f928b567e3d56181ae20ae952,2018-02-02 16:31:31,99.9,21.19
0d25f1b15acb59ceff22667265743132,1,1b3c5b1455f3e42d831fb778055c9e45,17e34d8224d27a541263c4c64b11a56b,2017-08-09 22:04:53,355.9,18.25
0d29aa08fa516b98d8668e1eb4a57bdd,1,bb191b58fe5bc5a220db96fd387655c2,2e90cb1677d35cfe24eef47d441b7c87,2018-08-19 21:50:22,189.9,35.72
0d29f866f714402153c7a02ca8bf6134,1,c2b89f69031e68bf1a02822eea9c155b,9b013e03b2ab786505a1d3b5c0756754,2017-11-06 21:31:38,76.49,4.14
0d29f866f714402153c7a02ca8bf6134,2,c2b89f69031e68bf1a02822eea9c155b,9b013e03b2ab786505a1d3b5c0756754,2017-11-06 21:31:38,76.49,4.14
0d2d1445891e7aba669fa2069d695601,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2017-10-18 04:49:33,38.25,13.5
0d5fb8614978748bcfbef448c8a74a17,1,5194b6f4fa50ae9404bfd3e48ebe3911,17e34d8224d27a541263c4c64b11a56b,2018-08-10 10:15:30,181.5,20.46
0d6adc89d2a26a9691f972daeb40f165,1,1b37b3107916db24fcb0ea0f9c024bd3,720e6cf846ea7572cbb66b743fb91e6c,2017-03-23 12:23:46,54.0,14.55
0d8ff4d3ee065cf5aef7c9cda8778536,1,c1568069089eb4c961506f6198bdc9f9,0bae85eb84b9fb3bd773911e89288d54,2018-03-26 11:49:51,27.95,19.32
0db6dd5b3b3fa8748b570991fca1a79d,1,84003eefe52bb4112252409a24ae3a73,17e34d8224d27a541263c4c64b11a56b,2018-03-26 11:28:36,147.31,17.94
0e0170b61d0a01970751c69f238a4dc2,1,46d418ab71bf88eeaa978665d4b0f693,b64d51f0435e884e8de603b1655155ae,2018-08-09 16:10:23,31.7,7.48
0e0170b61d0a01970751c69f238a4dc2,2,46d418ab71bf88eeaa978665d4b0f693,b64d51f0435e884e8de603b1655155ae,2018-08-09 16:10:23,31.7,7.48
0e0170b61d0a01970751c69f238a4dc2,3,46d418ab71bf88eeaa978665d4b0f693,b64d51f0435e884e8de603b1655155ae,2018-08-09 16:10:23,31.7,7.48
0e622d371212819a199d533eafd7e4c3,1,c73d6ef7bae692425ef183569ae8f96e,3078096983cf766a32a06257648502d1,2017-11-30 15:30:51,359.99,95.82
0e622d371212819a199d533eafd7e4c3,2,c73d6ef7bae692425ef183569ae8f96e,3078096983cf766a32a06257648502d1,2017-11-30 15:30:51,359.99,95.82
0e659173ebf2a1d39e076be9bd0b2872,1,6f26402132b4c218396901cc4cf2804a,3a52d63a8f9daf5a28f3626d7eb9bd28,2017-02-10 08:42:43,35.0,17.78
0e7569797e4b4f2871c2439fa24b3888,1,9d0aa87e8df1bdbe0f79353520a2d538,0bae85eb84b9fb3bd773911e89288d54,2018-05-22 15:50:27,36.23,18.23
0e8f35f2fcf52b21069856048a64a929,1,d103a59e482517dd37f6865b1bf5499d,17e34d8224d27a541263c4c64b11a56b,2018-07-10 14:31:53,97.5,23.48
0e98c70fb06024ae560719cace52421f,1,804f35d5834309996feeeb8a7ac361cd,3d700782d7818f2c1e0d7a9e9d75fc00,2017-07-18 14:35:11,49.9,46.88
0ecc4db762e9de55ecdc2f22e468cfe9,1,50fffe898281813ffdfa38591b0f1927,289cdb325fb7e7f891c38608bf9e0962,2018-07-05 16:31:42,119.0,23.55
0eccc15fe0cf8638062ecf10382350f1,1,2776dfdf555739816e6987a1f00e9224,8f2ce03f928b567e3d56181ae20ae952,2018-06-08 03:30:43,149.9,27.49
0ed2b1a137a41fc9a7cba420e71a0a9e,1,0e8e65e0044a4d888d422517f545ba2e,f00e21b1e91a79653163b7fd8f293ff1,2017-04-05 09:55:13,159.9,19.82
0ee8c7c12be480dcd65c633d4a1c5ae0,1,20f160a9cf2e856ee5eba259e9ae33f9,17e34d8224d27a541263c4c64b11a56b,2017-06-09 20:02:00,167.92,15.93
0eecdb1fbe19ef8211af5679e87bf300,1,5fbfa85126d6e59188d7da79f21e9687,17e34d8224d27a541263c4c64b11a56b,2017-06-25 21:25:17,334.98,14.68
0f213d7015dad47737aecd4d7403f919,1,046bb8477448980cb3355e0702e77a0e,ca4b77513ac2040591b0d8fae6958380,2018-08-06 21:55:23,175.06,19.03
0f6ce0bef7443fbfd5076ab3abfceaa2,1,ea5774e69135147e6f0e1eb593d9b105,3d2531eccfbde1d7c8db7a3a12fb267a,2018-07-09 19:10:40,349.9,19.38
0faccee831e15bfa7b6b1bef3eeba735,1,badc1560b96f07ebed649206bfa27e8d,24a6daf925d9d591870a66660416de31,2018-02-02 09:58:42,31.0,11.85
1030193a05167a7f359eac22342727c7,1,77ff4f618d7c0d6b442ecdf5f02f6a74,8f2ce03f928b567e3d56181ae20ae952,2018-06-14 17:02:04,149.9,39.27
1030193a05167a7f359eac22342727c7,2,77ff4f618d7c0d6b442ecdf5f02f6a74,8f2ce03f928b567e3d56181ae20ae952,2018-06-14 17:02:04,149.9,39.27
10545ade808b5283e2ef685eda18d221,1,562970ce0462981e1699d50878a10450,0bae85eb84b9fb3bd773911e89288d54,2018-05-18 03:15:10,49.99,19.32
10799b37b7755c4d8b315b4c0dfb187e,1,d99526b1e4fa5f57b8bde34a7337b5ee,9b013e03b2ab786505a1d3b5c0756754,2018-05-24 20:31:42,58.0,8.82
108db8c088de8e42c648bc520cec8c44,1,9fe0fae81aacd72bbec601b9ceb9c25e,17e34d8224d27a541263c4c64b11a56b,2017-10-09 12:07:28,10.14,15.1
109294a0d68947b6b49c0a59a8f951cd,1,f83c9874b5b5044ea58fef1be68c1ea8,2e90cb1677d35cfe24eef47d441b7c87,2018-06-15 10:19:24,139.4,36.28
10a154c430a23bb8a3ecb2ffc52bf81e,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-01-22 12:16:47,69.9,39.42
10a154c430a23bb8a3ecb2ffc52bf81e,2,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-01-22 12:16:47,69.9,39.42
10a6730b0b333e2b017dd139a0530f19,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-02-26 02:48:29,97.9,29.09
10d317f53ec8ebed37283a93bfd100c7,1,d3d10495159bcc41173e3d26a273529a,0bae85eb84b9fb3bd773911e89288d54,2017-06-06 18:02:29,48.65,35.84
10ee8dae1859d2e91a79ad35006d3412,1,a6f1c622ba2df1146e04690cb9622288,05e107217c7266362fd44b75b2cd4cc4,2018-08-10 03:25:18,12.9,17.06
10f0137bf8918dbe09b3744dbf5d6644,1,7e217d1e0e5a16ffc299f224d0a0e80b,0bae85eb84b9fb3bd773911e89288d54,2018-06-27 17:35:24,63.72,27.4
110d11411569c88d2745d55180027f3e,1,3d3c4219b64b1a968490e7bdfa43bf1f,0bae85eb84b9fb3bd773911e89288d54,2017-10-09 13:07:41,49.9,20.84
110d9355d6338eab0a65a0cacdde5434,1,acdcfb0e41f8091492386a014aa8d57d,f9eedec3129e8cc6b6429c42d0808c5b,2018-07-30 21:50:25,539.9,26.5
110f23195a2ddb2ccaad30b37bfacbbf,1,eefb750a45a4ba505ffd4813ecaf2b18,870d0118f7a9d85960f29ad89d5d989a,2017-12-07 16:49:31,19.9,19.59
